Date,Open,High,Low,Close,Adj Close,Volume
2016-03-11,100.000000,100.470001,99.599998,100.360001,79.747803,3585100
2016-03-14,100.330002,101.239998,99.830002,101.019997,80.272270,3054400
2016-03-15,100.230003,101.589996,100.150002,101.180000,80.399406,3129700
2016-03-16,101.180000,101.349998,100.300003,100.980003,80.240486,3846700
2016-03-17,101.080002,101.489998,100.040001,101.110001,80.343773,4516800
2016-03-18,101.260002,102.669998,100.959999,101.580002,80.717255,7216200
2016-03-21,101.160004,102.440002,101.150002,101.739998,80.844383,3572800
2016-03-22,101.169998,102.720001,100.949997,101.940002,81.003311,4052900
2016-03-23,101.669998,102.099998,100.550003,100.739998,80.049751,4228200
2016-03-24,100.690002,101.470001,100.000000,101.430000,80.598068,3035800
2016-03-28,101.320000,102.230003,101.139999,101.839996,80.923843,3580700
2016-03-29,101.739998,102.839996,101.010002,102.470001,81.424454,3801100
2016-03-30,102.989998,104.400002,102.750000,104.050003,82.679947,4487700
2016-03-31,104.000000,104.400002,103.599998,103.730003,82.425667,3956000
2016-04-01,103.360001,105.000000,102.910004,104.820000,83.291801,6269200
2016-04-04,103.889999,104.559998,103.680000,104.480003,83.021645,3991800
2016-04-05,104.029999,104.209999,102.949997,103.180000,81.988647,4367600
2016-04-06,103.139999,103.910004,102.739998,103.389999,82.155518,3753000
2016-04-07,103.139999,103.239998,100.440002,100.940002,80.208694,4957200
2016-04-08,101.739998,101.970001,101.150002,101.470001,80.629829,2924800
2016-04-11,101.669998,101.750000,100.730003,100.769997,80.073624,3434700
2016-04-12,101.220001,101.449997,100.410004,101.230003,80.439117,2794300
2016-04-13,101.599998,101.940002,100.980003,101.129997,80.359673,3396000
2016-04-14,101.419998,101.620003,100.860001,101.110001,80.343773,3384900
2016-04-15,100.949997,102.379997,100.589996,102.239998,81.241707,3273900
2016-04-18,102.199997,103.230003,101.970001,102.500000,81.448311,3177800
2016-04-19,102.519997,103.599998,102.510002,103.459999,82.211128,2915600
2016-04-20,103.190002,103.250000,102.349998,102.510002,81.792206,3007100
2016-04-21,102.510002,102.870003,101.029999,101.220001,80.762970,4018400
2016-04-22,101.330002,101.620003,100.400002,101.440002,80.938507,2652400
2016-04-25,101.000000,101.989998,100.779999,101.949997,81.345428,2322800
2016-04-26,101.949997,102.889999,101.660004,102.849998,82.063499,2832300
2016-04-27,102.980003,103.419998,101.910004,102.699997,81.943832,3150400
2016-04-28,101.989998,102.410004,101.000000,101.209999,80.754967,4082000
2016-04-29,101.000000,101.339996,99.870003,100.500000,80.188469,4570100
2016-05-02,100.500000,101.930000,100.260002,101.449997,80.946480,5486300
2016-05-03,101.820000,104.440002,100.519997,103.919998,82.917274,6346300
2016-05-04,102.930000,104.419998,102.930000,103.900002,82.901337,4617000
2016-05-05,103.900002,105.610001,103.769997,105.150002,83.898674,5279500
2016-05-06,104.629997,105.500000,104.349998,104.849998,83.659309,4262800
2016-05-09,104.930000,106.669998,104.800003,105.739998,84.369431,4567400
2016-05-10,106.000000,106.349998,105.589996,106.099998,84.656662,3135100
2016-05-11,105.879997,105.879997,104.139999,104.160004,83.108749,4116300
2016-05-12,104.400002,105.449997,104.220001,104.849998,83.659309,3816600
2016-05-13,104.379997,104.849998,103.470001,103.669998,82.717796,3413600
2016-05-16,103.669998,104.760002,103.269997,104.550003,83.419930,2822400
2016-05-17,104.220001,104.540001,101.730003,102.110001,81.473083,4999300
2016-05-18,101.320000,102.400002,99.650002,101.519997,81.002312,5632500
2016-05-19,101.580002,102.110001,100.510002,100.949997,80.547508,3617700
2016-05-20,101.360001,101.360001,99.080002,99.459999,79.358673,10525500
2016-05-23,99.580002,99.709999,97.940002,98.070000,78.249603,6219700
2016-05-24,98.589996,98.839996,97.129997,97.379997,77.699028,9327400
2016-05-25,97.610001,98.230003,97.349998,97.550003,77.834663,7121400
2016-05-26,97.470001,98.000000,96.660004,96.949997,77.355927,6705500
2016-05-27,97.120003,97.269997,96.699997,96.940002,77.347969,4442100
2016-05-31,97.000000,97.180000,96.199997,96.449997,76.956978,6779000
2016-06-01,96.459999,96.709999,95.809998,96.580002,77.060745,5137900
2016-06-02,96.510002,96.790001,96.160004,96.400002,76.917107,4993100
2016-06-03,96.260002,96.529999,95.900002,96.239998,76.789436,3868200
2016-06-06,96.519997,96.699997,95.989998,96.309998,76.845276,4308400
2016-06-07,96.589996,97.519997,96.330002,96.620003,77.092644,5434900
2016-06-08,96.650002,98.410004,96.620003,98.309998,78.441071,5693500
2016-06-09,98.000000,98.669998,96.750000,96.989998,77.387856,6108700
2016-06-10,96.260002,97.690002,96.059998,96.669998,77.132530,6877300
2016-06-13,96.500000,96.730003,95.599998,95.779999,76.422401,6079800
2016-06-14,95.709999,96.709999,95.430000,96.389999,76.909103,4556200
2016-06-15,96.389999,97.080002,95.949997,96.019997,76.613876,4722400
2016-06-16,95.400002,95.800003,94.570000,95.529999,76.222916,7285600
2016-06-17,95.650002,95.680000,94.470001,94.839996,75.672371,9142700
2016-06-20,94.910004,95.099998,93.180000,93.230003,74.387779,9126900
2016-06-21,93.470001,93.949997,92.839996,93.209999,74.371803,6653100
2016-06-22,93.500000,94.050003,93.230003,93.730003,74.786720,4545300
2016-06-23,94.440002,94.489998,93.440002,94.019997,75.018097,3862700
2016-06-24,92.110001,94.519997,91.750000,93.540001,74.635124,8652700
2016-06-27,93.260002,93.599998,92.699997,93.239998,74.395737,6977700
2016-06-28,94.169998,94.400002,92.809998,93.699997,74.762749,4486000
2016-06-29,94.279999,94.650002,94.010002,94.410004,75.329300,4695900
2016-06-30,94.800003,95.739998,94.360001,95.739998,76.390488,4936900
2016-07-01,95.879997,96.040001,94.720001,95.000000,75.800056,3783900
2016-07-05,94.489998,95.529999,94.419998,94.980003,75.784081,4269000
2016-07-06,94.849998,96.139999,94.720001,96.059998,76.645813,5637500
2016-07-07,96.290001,96.430000,95.209999,95.500000,76.198982,4199100
2016-07-08,96.339996,96.820000,95.589996,96.739998,77.188393,3722600
2016-07-11,96.690002,97.209999,96.500000,96.839996,77.268166,3567300
2016-07-12,96.830002,97.000000,95.900002,96.459999,76.964973,3974300
2016-07-13,96.739998,97.690002,96.529999,97.629997,77.898491,4276700
2016-07-14,98.209999,98.239998,97.269997,97.459999,77.762863,4816100
2016-07-15,97.949997,97.949997,96.910004,97.089996,77.467651,3346200
2016-07-18,97.440002,97.690002,96.760002,96.870003,77.292107,3571200
2016-07-19,96.449997,96.919998,96.309998,96.900002,77.656731,3101100
2016-07-20,97.260002,97.370003,96.650002,97.000000,77.736900,3486000
2016-07-21,97.000000,97.120003,96.550003,96.949997,77.696800,3023000
2016-07-22,97.080002,97.139999,96.199997,96.550003,77.376259,2955700
2016-07-25,95.750000,96.220001,93.730003,94.040001,75.364723,7405200
2016-07-26,94.199997,94.449997,93.389999,93.849998,75.212433,4901200
2016-07-27,93.879997,94.000000,92.699997,92.730003,74.314865,4633900
2016-07-28,92.669998,93.720001,92.160004,93.389999,74.843796,3857300
2016-07-29,93.449997,93.550003,92.360001,92.720001,74.306854,6120600
2016-08-01,92.580002,94.050003,92.269997,93.489998,74.923943,6605000
2016-08-02,95.750000,98.660004,95.620003,98.059998,78.586395,12545900
2016-08-03,97.699997,97.989998,96.959999,97.430000,78.081490,6236900
2016-08-04,97.260002,97.930000,96.269997,96.970001,77.712830,4126000
2016-08-05,97.379997,97.910004,96.919998,97.370003,78.033424,3797700
2016-08-08,97.370003,97.620003,96.849998,97.180000,77.881142,3603400
2016-08-09,97.459999,97.800003,96.949997,97.449997,78.097496,2465300
2016-08-10,97.510002,97.949997,96.949997,97.110001,77.825058,3784100
2016-08-11,97.379997,97.669998,96.800003,97.000000,77.736900,3870900
2016-08-12,97.320000,97.449997,96.889999,97.430000,78.081490,2362500
2016-08-15,97.400002,97.669998,97.129997,97.580002,78.201721,2397200
2016-08-16,97.080002,97.849998,96.980003,97.559998,78.185677,3328300
2016-08-17,97.400002,97.720001,97.160004,97.550003,78.177666,3107200
2016-08-18,97.519997,97.639999,96.839996,97.180000,77.881142,3192000
2016-08-19,97.010002,97.110001,96.370003,97.000000,77.736900,2939100
2016-08-22,96.989998,98.110001,96.309998,98.000000,78.538284,4351800
2016-08-23,98.269997,98.440002,97.099998,97.269997,77.953270,3004400
2016-08-24,97.050003,98.089996,96.959999,97.169998,77.873131,3585600
2016-08-25,96.919998,96.970001,93.400002,93.779999,75.156334,9393800
2016-08-26,94.010002,94.300003,92.730003,93.260002,74.739632,6370400
2016-08-29,93.419998,93.550003,92.440002,93.080002,74.595375,6093500
2016-08-30,93.010002,93.220001,92.250000,92.790001,74.362961,4971900
2016-08-31,92.860001,93.529999,92.309998,93.400002,74.851814,5226300
2016-09-01,93.559998,93.750000,93.070000,93.370003,74.827789,3274400
2016-09-02,93.830002,94.199997,93.519997,93.839996,75.204445,3133600
2016-09-06,93.970001,94.080002,92.900002,93.360001,74.819748,3745200
2016-09-07,93.180000,93.809998,92.860001,93.610001,75.020119,3350400
2016-09-08,93.559998,93.860001,92.279999,93.110001,74.619408,7380800
2016-09-09,92.739998,92.790001,91.519997,91.519997,73.345169,6153400
2016-09-12,91.400002,92.260002,91.040001,92.040001,73.761894,5235400
2016-09-13,91.580002,91.820000,90.720001,90.930000,72.872330,4082100
2016-09-14,90.750000,91.129997,89.330002,89.440002,71.678230,7939400
2016-09-15,89.139999,90.220001,88.099998,90.150002,72.247238,7449200
2016-09-16,90.000000,90.349998,89.370003,90.120003,72.223175,6406800
2016-09-19,90.129997,90.230003,89.000000,89.169998,71.461815,7480000
2016-09-20,89.500000,90.290001,89.500000,89.989998,72.118996,5465100
2016-09-21,90.080002,90.400002,89.199997,90.260002,72.335388,5773900
2016-09-22,90.699997,90.809998,90.010002,90.570000,72.583824,8280000
2016-09-23,90.250000,90.849998,90.199997,90.599998,72.607841,3865300
2016-09-26,90.080002,90.379997,89.489998,89.919998,72.062904,4722100
2016-09-27,90.169998,90.830002,90.059998,90.559998,72.575798,4196100
2016-09-28,90.309998,90.559998,89.739998,90.180000,72.271248,4468300
2016-09-29,90.019997,90.540001,89.500000,89.550003,71.766396,5211400
2016-09-30,89.480003,89.910004,88.459999,88.989998,71.317581,9151700
2016-10-03,88.790001,88.879997,86.959999,87.089996,69.794922,7525600
2016-10-04,87.190002,87.410004,86.019997,86.220001,69.097687,6820000
2016-10-05,86.190002,86.529999,85.889999,86.199997,69.081650,7949300
2016-10-06,86.559998,87.120003,86.269997,86.489998,69.314056,5267000
2016-10-07,86.559998,86.739998,86.169998,86.400002,69.241959,4345700
2016-10-10,86.849998,87.080002,86.410004,86.830002,69.586540,5342100
2016-10-11,86.550003,86.800003,85.410004,86.400002,69.241959,5889600
2016-10-12,86.620003,87.910004,86.489998,87.470001,70.099434,7002500
2016-10-13,87.209999,88.379997,87.080002,88.000000,70.524178,6308400
2016-10-14,88.309998,88.919998,87.959999,88.800003,71.165321,6705800
2016-10-17,88.709999,88.839996,86.639999,86.660004,69.450287,7381700
2016-10-18,87.309998,87.510002,86.580002,87.190002,69.875031,4988700
2016-10-19,87.400002,87.510002,86.150002,86.400002,69.241959,6502800
2016-10-20,86.330002,87.489998,86.250000,87.300003,70.309044,7583500
2016-10-21,86.940002,87.570000,86.889999,87.410004,70.397652,4599500
2016-10-24,87.639999,88.580002,87.639999,88.000000,70.872810,4541900
2016-10-25,87.800003,88.209999,87.290001,87.410004,70.397652,3803700
2016-10-26,87.480003,87.650002,87.010002,87.570000,70.526512,3313500
2016-10-27,87.720001,87.930000,86.910004,87.190002,70.220482,3570600
2016-10-28,85.349998,85.489998,82.550003,83.360001,67.135872,17206700
2016-10-31,83.379997,84.519997,83.099998,84.099998,67.731850,7425600
2016-11-01,84.339996,84.690002,83.220001,83.449997,67.208374,6212400
2016-11-02,83.570000,84.239998,82.839996,83.949997,67.611038,6132100
2016-11-03,84.339996,84.889999,81.250000,81.570000,65.694260,12603900
2016-11-04,81.760002,82.870003,81.589996,82.309998,66.290230,8227400
2016-11-07,83.370003,83.839996,82.669998,83.389999,67.160027,8457000
2016-11-08,69.699997,74.989998,69.300003,73.529999,59.219067,50234400
2016-11-09,74.230003,77.120003,74.199997,76.559998,61.659351,20300100
2016-11-10,77.029999,77.699997,76.559998,77.279999,62.239212,12664100
2016-11-11,77.099998,77.199997,74.709999,75.089996,60.475445,9565800
2016-11-14,74.449997,76.540001,74.449997,76.000000,61.208324,10521900
2016-11-15,75.650002,75.750000,74.269997,75.040001,60.435173,10465200
2016-11-16,75.110001,75.400002,74.500000,74.559998,60.048603,7551100
2016-11-17,74.349998,74.730003,74.120003,74.269997,59.815044,8305400
2016-11-18,74.029999,74.559998,73.669998,74.040001,59.629822,7498500
2016-11-21,74.040001,74.480003,73.379997,74.199997,59.758675,8025600
2016-11-22,72.930000,74.099998,72.830002,73.589996,59.267387,12425200
2016-11-23,73.379997,74.029999,72.860001,73.669998,59.331806,6572900
2016-11-25,74.010002,74.290001,73.550003,74.059998,59.645924,3529200
2016-11-28,73.730003,75.000000,73.660004,74.779999,60.225780,8625100
2016-11-29,75.889999,76.070000,75.000000,75.879997,61.111694,8649600
2016-11-30,76.190002,77.370003,75.919998,76.889999,61.925114,12781800
2016-12-01,76.620003,77.129997,76.290001,76.760002,61.820419,7316300
2016-12-02,77.129997,78.309998,76.349998,77.620003,62.513054,11911300
2016-12-05,77.570000,78.279999,76.879997,77.989998,62.811008,9173900
2016-12-06,78.599998,79.779999,78.260002,79.419998,63.962708,9800700
2016-12-07,79.239998,80.610001,78.489998,80.529999,64.856667,10532900
2016-12-08,80.529999,80.559998,77.389999,78.110001,62.907669,16110200
2016-12-09,78.879997,80.540001,78.739998,80.129997,64.534523,6730100
2016-12-12,79.459999,80.529999,79.260002,79.730003,64.212372,6619800
2016-12-13,79.709999,80.309998,78.730003,80.150002,64.550674,8152500
2016-12-14,80.300003,81.129997,78.519997,78.959999,63.592251,7278800
2016-12-15,78.000000,79.239998,76.110001,78.290001,63.052650,10621500
2016-12-16,78.650002,79.699997,78.610001,79.559998,64.075462,11546800
2016-12-19,79.279999,80.220001,79.269997,79.930000,64.373459,6936100
2016-12-20,79.980003,81.239998,79.669998,79.839996,64.300972,6109100
2016-12-21,79.529999,80.190002,79.040001,79.849998,64.309006,5808100
2016-12-22,79.540001,79.750000,78.500000,78.790001,63.455330,5850400
2016-12-23,78.790001,79.300003,78.690002,79.139999,63.737209,2754200
2016-12-27,78.949997,79.720001,78.900002,79.290001,63.857994,2947700
2016-12-28,79.300003,79.370003,78.639999,79.040001,63.656654,3390700
2016-12-29,78.889999,79.470001,78.809998,79.000000,63.624462,3580000
2016-12-30,78.959999,79.309998,78.459999,78.910004,63.551979,4326100
2017-01-03,79.580002,80.449997,78.970001,80.349998,64.711700,5922800
2017-01-04,80.339996,80.419998,79.440002,79.750000,64.228470,7101800
2017-01-05,79.849998,81.519997,78.800003,81.419998,65.573456,8805400
2017-01-06,81.410004,82.459999,80.940002,82.199997,66.201645,7087100
2017-01-09,82.199997,82.379997,81.160004,81.699997,65.798950,6847600
2017-01-10,81.720001,82.889999,81.510002,82.669998,66.580170,7053300
2017-01-11,82.220001,83.110001,81.730003,82.769997,66.660683,6404200
2017-01-12,82.919998,83.209999,82.379997,82.599998,66.523804,5774300
2017-01-13,82.699997,82.910004,81.750000,81.980003,66.024483,4809200
2017-01-17,81.959999,83.980003,81.910004,83.919998,67.586876,7292700
2017-01-18,84.489998,84.720001,83.199997,83.540001,67.280853,5263100
2017-01-19,83.169998,83.860001,82.320000,83.199997,67.007011,5220700
2017-01-20,83.290001,83.430000,81.309998,81.559998,66.083336,8004100
2017-01-23,81.500000,81.930000,81.019997,81.250000,65.832169,6305900
2017-01-24,81.349998,82.150002,81.120003,81.779999,66.261597,4743700
2017-01-25,81.919998,82.199997,79.419998,79.489998,64.406143,10652200
2017-01-26,79.080002,80.419998,78.440002,79.330002,64.276520,7627500
2017-01-27,79.830002,79.889999,77.029999,77.750000,62.996330,10924400
2017-01-30,77.459999,79.019997,77.320000,78.680000,63.749866,7488500
2017-01-31,78.550003,79.300003,78.510002,78.809998,63.855179,6435200
2017-02-01,78.650002,79.099998,77.690002,77.970001,63.174591,6463100
2017-02-02,76.349998,76.349998,74.050003,74.800003,60.606113,18840200
2017-02-03,75.339996,76.419998,75.279999,75.459999,61.140865,11937000
2017-02-06,75.599998,76.820000,75.529999,76.070000,61.635109,9559500
2017-02-07,76.120003,76.730003,75.500000,76.360001,61.870094,5739900
2017-02-08,76.209999,77.150002,76.129997,77.029999,62.412949,6788500
2017-02-09,77.029999,77.800003,75.209999,77.309998,62.639801,13944000
2017-02-10,77.440002,79.120003,76.949997,78.529999,63.628300,9367000
2017-02-13,78.980003,79.230003,78.349998,78.699997,63.766056,5645800
2017-02-14,78.760002,78.949997,78.059998,78.669998,63.741753,5507600
2017-02-15,78.879997,79.519997,78.830002,79.410004,64.341324,5626300
2017-02-16,79.500000,80.199997,79.260002,79.449997,64.373726,4957500
2017-02-17,79.449997,79.989998,79.320000,79.690002,64.568184,6215700
2017-02-21,79.610001,80.389999,79.129997,79.760002,64.624878,6281000
2017-02-22,79.750000,80.470001,79.449997,80.160004,64.949005,5003400
2017-02-23,80.220001,81.430000,80.010002,80.860001,65.516197,6403500
2017-02-24,80.830002,81.750000,80.639999,81.480003,66.018532,5189200
2017-02-27,81.550003,81.860001,81.309998,81.410004,65.961830,4696200
2017-02-28,80.800003,81.129997,80.180000,80.580002,65.289299,7274900
2017-03-01,81.099998,81.379997,80.639999,80.699997,65.386543,4977500
2017-03-02,80.500000,81.559998,80.410004,81.349998,65.913200,5781200
2017-03-03,81.519997,81.690002,80.540001,81.019997,65.645821,5640600
2017-03-06,80.849998,81.290001,80.610001,80.849998,65.508072,4463900
2017-03-07,80.489998,81.000000,80.379997,80.809998,65.475655,6314200
2017-03-08,80.739998,81.519997,80.529999,81.040001,65.662018,5810400
2017-03-09,81.059998,81.410004,80.430000,80.699997,65.386543,5394400
2017-03-10,81.000000,81.070000,80.230003,80.400002,65.143471,6004400
2017-03-13,80.400002,80.589996,79.970001,80.440002,65.175873,6276800
2017-03-14,80.440002,80.589996,79.419998,79.889999,64.730255,5546200
2017-03-15,79.769997,80.220001,78.680000,79.730003,64.600594,7925500
2017-03-16,79.650002,79.980003,79.230003,79.559998,64.462852,6241100
2017-03-17,79.629997,79.650002,78.580002,78.879997,63.911903,19734800
2017-03-20,78.870003,79.110001,78.550003,78.820000,63.863297,5075800
2017-03-21,78.889999,79.010002,78.279999,78.610001,63.693134,6201300
2017-03-22,78.750000,78.870003,77.919998,78.459999,63.571606,5640700
2017-03-23,78.459999,78.730003,77.970001,78.300003,63.441963,9320900
2017-03-24,78.250000,78.660004,78.010002,78.489998,63.595909,3878600
2017-03-27,78.129997,78.949997,78.019997,78.510002,63.612125,4983500
2017-03-28,78.389999,78.949997,78.279999,78.610001,63.693134,5470000
2017-03-29,78.500000,78.860001,78.360001,78.760002,63.814686,3138200
2017-03-30,78.650002,79.110001,78.440002,78.849998,63.887592,3834600
2017-03-31,77.599998,78.610001,77.570000,78.500000,63.604004,7996100
2017-04-03,78.379997,78.550003,77.720001,78.050003,63.239399,7374100
2017-04-04,78.010002,78.220001,77.629997,77.870003,63.093540,5641000
2017-04-05,77.820000,77.870003,76.750000,77.029999,62.412949,13351900
2017-04-06,77.180000,77.220001,76.599998,77.010002,62.396759,6331000
2017-04-07,77.050003,77.220001,76.559998,77.080002,62.453468,5208000
2017-04-10,77.080002,77.849998,76.959999,77.809998,63.044941,4824300
2017-04-11,77.720001,78.190002,77.540001,78.169998,63.336636,4866700
2017-04-12,77.839996,78.150002,77.739998,77.959999,63.166458,4749800
2017-04-13,77.989998,78.360001,77.800003,77.959999,63.166458,3532000
2017-04-17,78.029999,78.739998,78.010002,78.730003,63.790375,4436100
2017-04-18,77.629997,78.500000,77.500000,78.250000,63.401432,7024300
2017-04-19,78.059998,78.089996,77.589996,77.830002,63.466686,4575600
2017-04-20,77.849998,79.540001,77.790001,79.430000,64.771416,6715400
2017-04-21,79.239998,79.500000,78.959999,79.279999,64.649078,6724300
2017-04-24,79.980003,80.190002,79.660004,80.050003,65.276985,6394100
2017-04-25,81.400002,82.410004,80.680000,82.169998,67.005730,8494300
2017-04-26,81.800003,82.180000,81.320000,82.000000,66.867126,5996900
2017-04-27,82.690002,82.900002,82.029999,82.790001,67.511330,6307300
2017-04-28,82.790001,82.870003,82.169998,82.440002,67.225922,6618400
2017-05-01,82.440002,82.800003,81.860001,81.959999,66.834503,7528700
2017-05-02,82.169998,83.300003,78.940002,79.000000,64.420769,15690000
2017-05-03,79.110001,80.230003,79.059998,79.699997,64.991577,6841500
2017-05-04,79.660004,81.150002,79.449997,81.129997,66.157669,6076500
2017-05-05,81.400002,81.510002,80.599998,81.059998,66.100601,3699200
2017-05-08,80.879997,81.320000,80.809998,81.050003,66.092430,2846300
2017-05-09,81.000000,81.480003,80.919998,81.099998,66.133217,3274300
2017-05-10,81.070000,81.559998,80.809998,80.940002,66.002731,3011400
2017-05-11,80.839996,82.459999,80.629997,82.279999,67.095459,6496000
2017-05-12,82.099998,82.400002,80.180000,80.209999,65.407471,9046600
2017-05-15,80.250000,80.940002,80.209999,80.470001,65.619476,7344700
2017-05-16,80.550003,80.680000,78.949997,79.120003,64.518623,5252200
2017-05-17,77.019997,77.629997,76.209999,76.330002,62.243504,13272700
2017-05-18,76.410004,77.470001,76.290001,76.620003,62.480000,7530500
2017-05-19,76.760002,77.000000,76.209999,76.320000,62.235355,5667200
2017-05-22,76.500000,76.629997,76.190002,76.339996,62.251663,7775000
2017-05-23,76.660004,77.830002,76.349998,77.269997,63.010025,7814300
2017-05-24,77.309998,77.540001,76.320000,76.419998,62.316898,5488800
2017-05-25,76.620003,76.690002,75.690002,75.949997,61.933647,5539200
2017-05-26,76.000000,76.650002,75.940002,76.639999,62.496292,3613000
2017-05-30,76.410004,76.980003,76.400002,76.769997,62.602306,5116600
2017-05-31,76.779999,76.970001,76.250000,76.830002,62.651230,6857200
2017-06-01,76.839996,78.290001,76.690002,78.290001,63.841808,4827300
2017-06-02,78.510002,79.080002,78.349998,79.050003,64.461533,6454100
2017-06-05,79.000000,79.050003,78.239998,78.790001,64.249535,6272300
2017-06-06,78.480003,78.519997,77.639999,77.900002,63.523777,4880800
2017-06-07,78.050003,78.370003,77.379997,78.160004,63.735783,5108500
2017-06-08,78.199997,78.559998,77.930000,78.430000,63.955956,4096400
2017-06-09,78.610001,79.739998,78.169998,79.709999,64.999733,5652600
2017-06-12,79.860001,80.910004,78.900002,79.680000,64.975273,6339700
2017-06-13,79.639999,79.989998,78.989998,79.849998,65.113884,5044300
2017-06-14,80.019997,80.860001,79.660004,80.800003,65.888580,5075900
2017-06-15,80.680000,80.900002,79.650002,80.089996,65.309601,4655800
2017-06-16,79.220001,79.459999,75.459999,77.059998,62.838783,15507200
2017-06-19,77.300003,78.099998,76.529999,78.099998,63.686859,5949700
2017-06-20,78.190002,78.570000,77.690002,77.779999,63.425915,5729100
2017-06-21,77.970001,79.070000,77.750000,78.160004,63.735783,4777400
2017-06-22,77.940002,78.239998,77.209999,77.220001,62.969250,5369700
2017-06-23,77.360001,77.940002,76.930000,77.410004,63.124210,21808600
2017-06-26,77.879997,80.580002,77.879997,80.120003,65.334053,8655700
2017-06-27,80.230003,81.150002,79.949997,80.489998,65.635788,8974300
2017-06-28,80.599998,82.000000,80.540001,81.250000,66.255524,6693100
2017-06-29,81.650002,82.150002,79.540001,80.269997,65.456398,6378800
2017-06-30,80.519997,80.709999,79.779999,80.459999,65.611305,4425700
2017-07-03,80.769997,81.339996,80.459999,80.620003,65.741814,2379800
2017-07-05,80.400002,80.629997,79.650002,79.660004,64.958954,4695700
2017-07-06,79.809998,79.930000,78.660004,78.709999,64.184288,4425500
2017-07-07,78.800003,79.129997,78.050003,78.639999,64.127213,3442500
2017-07-10,78.639999,78.860001,77.769997,78.139999,63.719475,4852700
2017-07-11,78.180000,78.230003,77.360001,77.639999,63.311737,4656100
2017-07-12,77.889999,78.430000,77.349998,77.449997,63.156799,4671800
2017-07-13,77.669998,78.239998,77.610001,77.919998,63.540085,4885800
2017-07-14,77.940002,78.279999,77.660004,77.930000,63.548233,4130300
2017-07-17,78.190002,78.449997,77.900002,78.300003,63.849949,4642800
2017-07-18,78.250000,78.379997,77.489998,78.000000,63.605312,4808500
2017-07-19,78.120003,78.739998,77.339996,77.389999,63.107891,6929700
2017-07-20,77.120003,77.599998,76.480003,77.160004,63.329475,6117500
2017-07-21,77.089996,77.370003,76.610001,77.029999,63.222790,3429300
2017-07-24,76.930000,77.349998,76.669998,77.099998,63.280262,2967300
2017-07-25,77.480003,78.970001,77.250000,78.910004,64.765823,4683700
2017-07-26,78.970001,78.970001,77.029999,78.290001,64.256950,6600300
2017-07-27,78.180000,78.919998,77.629997,78.919998,64.774002,3751700
2017-07-28,78.910004,79.949997,78.839996,79.750000,65.455231,3974400
2017-07-31,80.000000,80.610001,79.620003,79.930000,65.602997,5058800
2017-08-01,79.900002,80.300003,79.449997,79.699997,65.414207,4147700
2017-08-02,79.610001,80.279999,79.500000,79.750000,65.455231,4534600
2017-08-03,79.379997,79.809998,78.529999,78.599998,64.511383,5055200
2017-08-04,79.220001,79.250000,77.919998,77.970001,63.994305,6059700
2017-08-07,78.000000,79.279999,77.989998,79.120003,64.938179,4604000
2017-08-08,78.639999,79.000000,76.720001,78.570000,64.486740,8639800
2017-08-09,78.430000,79.489998,78.059998,79.430000,65.192604,4902200
2017-08-10,79.110001,80.300003,78.889999,79.139999,64.954597,4612800
2017-08-11,78.949997,79.809998,78.949997,79.410004,65.176163,2985500
2017-08-14,79.540001,80.139999,79.169998,79.300003,65.085907,3800600
2017-08-15,79.459999,79.669998,78.910004,79.110001,64.929962,3104200
2017-08-16,79.440002,80.129997,79.000000,79.250000,65.044846,3573900
2017-08-17,79.070000,79.779999,78.870003,78.889999,64.749390,4470500
2017-08-18,78.449997,78.750000,77.550003,77.660004,63.739857,5005400
2017-08-21,77.690002,77.919998,77.519997,77.639999,63.723450,3636900
2017-08-22,77.849998,78.389999,77.650002,77.760002,63.821941,5409100
2017-08-23,77.500000,77.879997,77.099998,77.610001,63.698830,3343300
2017-08-24,77.190002,77.639999,74.589996,75.389999,61.876755,9495500
2017-08-25,75.570000,76.279999,75.330002,75.349998,61.843914,6416500
2017-08-28,75.500000,75.959999,75.169998,75.459999,61.934200,5068300
2017-08-29,75.430000,76.320000,75.000000,76.089996,62.451252,4516200
2017-08-30,76.089996,76.660004,75.980003,76.379997,62.689289,3607000
2017-08-31,76.500000,77.779999,76.489998,77.339996,63.477226,5518700
2017-09-01,77.540001,78.440002,77.300003,77.919998,63.953266,4653600
2017-09-05,77.610001,78.949997,77.529999,78.690002,64.585228,4469000
2017-09-06,78.830002,80.000000,78.830002,79.879997,65.561951,5106200
2017-09-07,79.980003,80.610001,79.550003,80.410004,65.996941,5556100
2017-09-08,80.010002,80.550003,79.480003,79.720001,65.430595,4252900
2017-09-11,80.000000,80.000000,79.330002,79.720001,65.430595,3784300
2017-09-12,80.000000,82.790001,79.830002,82.430000,67.654877,8048700
2017-09-13,82.300003,83.690002,82.129997,83.080002,68.188347,6813800
2017-09-14,82.879997,83.059998,82.370003,82.639999,67.827248,4583500
2017-09-15,82.209999,83.360001,81.480003,83.169998,68.262215,7483200
2017-09-18,83.190002,83.529999,82.860001,83.309998,68.377136,4333300
2017-09-19,83.750000,84.000000,82.900002,83.099998,68.204773,4568200
2017-09-20,83.199997,83.760002,80.160004,80.699997,66.234962,9944300
2017-09-21,80.650002,80.720001,79.180000,79.559998,65.299301,5253400
2017-09-22,79.199997,79.900002,78.620003,79.629997,65.356743,6534100
